budget,runtime,genres,production_companies,production_countries,release_year,popularity,vote_count,original_language,cast_count,crew_count,revenue,rating,success_class
4000000,95,"['Horror', 'Drama', 'Science Fiction']","['Sly Predator', 'Lionsgate', 'Grindstone Entertainment Group', 'Lotus Entertainment', 'Silver Reel', 'Gold Star Films', 'Matt Baer Films', 'Vertigo Films']","['CH', 'GB', 'US']",2015,6.1059,1649,en,26,75,187112,5.4,Flop
15000000,93,"['Comedy', 'Horror']","['Broken Road Productions', 'Brucks Entertainment', 'Oops Doughnuts Productions', 'Paramount Pictures']",['US'],2015,8.2043,2052,en,19,37,14900000,6.559,Flop
74000000,93,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']","['Paramount Animation', 'Paramount Pictures', 'Nickelodeon Movies', 'United Plankton Pictures', 'Rough Draft Studios', 'Disruption Entertainment']",['US'],2015,7.7635,2465,en,62,108,325186032,6.092,Hit
25000000,132,"['Crime', 'Thriller']","['Working Title Films', 'Anton Capital Entertainment', 'StudioCanal', 'Cross Creek Pictures']","['FR', 'GB', 'US']",2015,7.9088,4137,en,44,83,42972994,7.1,Flop
35000000,87,"['Action', 'Comedy']","['New Line Cinema', 'Pacific Standard', 'Metro-Goldwyn-Mayer']",['US'],2015,7.3102,1670,en,106,106,51680201,5.751,Average
0,97,"['Drama', 'Mystery', 'Thriller']",['Fabula'],['CL'],2015,7.7101,272,es,20,41,52761,6.86,Flop
28000000,131,"['Comedy', 'Drama']","['Paramount Pictures', 'Regency Enterprises', 'Plan B Entertainment']",['US'],2015,7.7105,9554,en,94,205,133346506,7.357,Average
35000000,121,['Comedy'],"['RatPac Entertainment', 'Waverly Films', 'Warner Bros. Pictures']",['US'],2015,8.4806,7108,en,67,84,194564672,7.227,Average
75000000,116,"['Comedy', 'Action', 'Adventure']","['Wigram Productions', 'Davis Entertainment', 'RatPac Entertainment', 'Warner Bros. Pictures']",['US'],2015,6.3248,6663,en,29,132,110045109,7.082,Average
40000000,141,"['Thriller', 'Drama']","['TSG Entertainment', 'Amblin Entertainment', 'Studio Babelsberg', 'Fox 2000 Pictures', 'Marc Platt Productions', 'Participant', 'Reliance Entertainment', 'DreamWorks Pictures']","['US', 'DE']",2015,7.4359,7119,en,67,295,165478348,7.236,Average
25000000,101,"['Comedy', 'Adventure', 'Fantasy']","['Good Universe', 'Point Grey Pictures', 'Columbia Pictures']",['US'],2015,7.3161,1777,en,42,57,52395996,6.1,Average
150000000,131,"['Action', 'Adventure']","['Paramount Pictures', 'Bad Robot', 'Odin', 'Skydance Media']",['US'],2015,7.6998,9436,en,79,213,682716636,7.22,Hit
49000000,120,"['Crime', 'Action', 'Science Fiction']","['Columbia Pictures', 'MRC', 'LStar Capital', 'Genre Films', 'Sony Pictures Releasing']","['US', 'ZA', 'MX']",2015,7.0872,8272,en,44,211,104399548,6.786,Average
110000000,119,"['Action', 'Science Fiction', 'Thriller']","['Summit Entertainment', 'Red Wagon Entertainment', 'Mandeville Films']",['US'],2015,7.7841,10277,en,47,327,297002527,6.365,Hit
37000000,133,"['Drama', 'Action']","['Metro-Goldwyn-Mayer', 'New Line Cinema', 'Chartoff-Winkler Productions']",['US'],2015,6.4625,7770,en,79,215,173600000,7.407,Average
25000000,95,"['Action', 'Thriller', 'Crime']","['EuropaCorp', 'TF1 Films Production', 'Fundamental Films', 'Canal+', 'OCS', 'TF1', 'TMC', 'Belga Films', 'Belga Productions']","['BE', 'CN', 'FR']",2015,6.2998,1559,en,30,79,72629670,5.513,Average
135000000,94,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']",['DreamWorks Animation'],['US'],2015,7.0433,4140,en,10,214,368871007,6.793,Hit
40000000,115,"['Action', 'Adventure']","['Luka Productions', 'Route One Entertainment', 'Sovik Global Contents Fund', 'DMM.com', 'Union Investment Partners', 'CJ Entertainment', 'Channel A', 'Czech Anglo Pictures', 'Lotte Entertainment', 'Maeil Broadcasting Network', 'Arclight Films', 'Lionsgate']","['CZ', 'JP', 'KR', 'US']",2015,6.6395,1121,en,62,184,3643591,6.412,Flop
110000000,114,"['Action', 'Drama', 'Thriller']","['New Line Cinema', 'Village Roadshow Pictures', 'Flynn Picture Company', 'Warner Bros. Pictures']","['CA', 'US', 'AU']",2015,6.6602,8847,en,53,236,473990832,6.2,Hit
100000000,99,"['Music', 'Animation', 'Family', 'Fantasy']","['Lucasfilm Ltd.', 'Lucasfilm Animation']",['US'],2015,6.8048,535,en,19,41,13603453,7.177,Flop
0,120,"['War', 'Drama', 'Thriller', 'Action']","['Rhombus Media', 'International Traders', 'Buffalo Gal Pictures', 'Triple 7 Films', 'Bron Studios', 'Whizbang Films']",['CA'],2015,6.1927,254,en,19,49,87768,6.768,Flop
160000000,137,"['Action', 'Adventure', 'Science Fiction']","['Lionsgate', 'Color Force', 'Studio Babelsberg']","['DE', 'US']",2015,7.1698,13072,en,55,191,653428261,6.9,Hit
17000000,107,"['Comedy', 'Family', 'Drama']","['Imagine Entertainment', 'Groundswell Productions', 'CBS Films', 'Handwritten Films']",['US'],2015,6.714,849,en,35,29,42426912,6.0,Flop
15000000,108,"['Drama', 'Science Fiction']","['DNA Films', 'Film4 Productions', 'IAC Films', 'Scott Rudin Productions']","['GB', 'US']",2015,7.1179,13898,en,12,228,36869414,7.572,Flop
31000000,99,"['Comedy', 'Adventure']","['New Line Cinema', 'BenderSpink', 'David Dobkin Productions']",['US'],2015,6.8817,3883,en,48,54,104400000,6.307,Average
7000000,103,"['Crime', 'Drama', 'Comedy']","['Revolt Films', 'Significant Productions', 'IamOTHER Entertainment']",['US'],2015,5.8666,1539,en,40,45,17986781,7.06,Flop
190000000,130,"['Adventure', 'Family', 'Mystery', 'Science Fiction']","['Walt Disney Pictures', 'A113']",['US'],2015,6.5904,7219,en,89,135,209200000,6.289,Average
25000000,112,"['Romance', 'Fantasy', 'Drama']","['Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Lionsgate']",['US'],2015,6.3159,6964,en,35,32,65663276,7.477,Average
11000000,95,"['Drama', 'Comedy']","['Perdido Productions', 'Gravier Productions']",['US'],2015,6.2798,2436,en,41,117,27391084,6.526,Flop
35000000,91,['Comedy'],"['New Regency Pictures', 'Escape Artists', 'Regency Enterprises', 'Studio Babelsberg']","['DE', 'US']",2015,6.4367,844,en,27,40,14431253,5.46,Flop
99000000,88,"['Comedy', 'Animation', 'Family']","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",['US'],2015,6.2319,1748,en,43,200,246233113,6.948,Hit
9600000,94,"['Drama', 'Thriller', 'Mystery']","['Serendipity Point Films', 'Distant Horizon', 'Detalle Films', 'Egoli Tossell Film', 'Téléfilm Canada']","['CA', 'DE', 'MX', 'ZA']",2015,6.5047,735,en,42,43,1986615,7.347,Flop
50000000,114,"['Action', 'Crime', 'Thriller']","['RatPac Entertainment', 'Vertigo Entertainment', 'Energy Entertainment', 'Ombra Films', 'Warner Bros. Pictures']","['US', 'ES']",2015,6.3849,2908,en,43,87,71561644,6.427,Average
150000000,109,"['Animation', 'Adventure', 'Family', 'Comedy']",['Walt Disney Animation Studios'],['US'],2016,76.233,17385,en,50,393,1025521689,7.757,Hit
0,106,"['Animation', 'Romance', 'Drama']","['CoMix Wave Films', 'TOHO', 'KADOKAWA', 'jeki', 'AMUSE', 'voque ting', 'Lawson Entertainment']",['JP'],2016,23.1388,12182,ja,53,291,358000000,8.479,Hit
120000000,129,"['Thriller', 'Crime']","['Summit Entertainment', 'K/O Paper Products', 'TIK Films', 'Lionsgate']","['HK', 'US']",2016,21.9973,11273,en,38,136,334897606,6.83,Hit
60000000,99,"['Action', 'Thriller']","['Millennium Media', 'Gramercy Pictures', 'G-BASE', 'LHF Film', 'Nu Boyana Film Studios']","['BG', 'US', 'GB', 'IN']",2016,17.13,4974,en,49,138,205754447,6.221,Average
8500000,118,"['Horror', 'Thriller', 'Action', 'Adventure']","['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'KTB Network']",['KR'],2016,16.1458,8088,ko,35,51,87547518,7.747,Average
20000000,110,"['Drama', 'Romance']","['New Line Cinema', 'Sunswept Entertainment', 'Metro-Goldwyn-Mayer']",['US'],2016,15.2705,12946,en,28,75,207945075,7.924,Average
8575000,145,"['Thriller', 'Drama', 'Romance']","['Moho Film', 'Yong Film', 'CJ Entertainment']",['KR'],2016,15.1975,4126,ko,56,70,38600000,8.194,Flop
58000000,108,"['Action', 'Adventure', 'Comedy']","['20th Century Fox', ""The Donners' Company"", 'Genre Films', 'Marvel Entertainment']",['US'],2016,14.9316,32177,en,52,455,782837347,7.623,Hit
250000000,152,"['Action', 'Adventure', 'Fantasy']","['Warner Bros. Pictures', 'RatPac Entertainment', 'Atlas Entertainment', 'DC Entertainment', 'Cruel & Unusual Films']",['US'],2016,14.8971,18652,en,134,613,874362803,6.0,Hit
250000000,147,"['Adventure', 'Action', 'Science Fiction']",['Marvel Studios'],['US'],2016,14.1107,23603,en,104,287,1155046416,7.447,Hit
0,87,"['Action', 'Drama', 'Thriller']",['Nu Boyana Viburno'],"['BG', 'US']",2016,13.7396,1415,en,39,46,413334,7.176,Flop
47000000,116,"['Drama', 'Science Fiction', 'Mystery']","['FilmNation Entertainment', 'Lava Bear Films', '21 Laps Entertainment']",['US'],2016,13.4981,18820,en,72,485,203388186,7.623,Average
40000000,139,"['Drama', 'History', 'War']","['Summit Entertainment', 'Pandemonium', 'Cross Creek Pictures', 'Permut Presentations', 'Vendian Entertainment', 'Argent Pictures', 'IM Global', 'AI Film', 'Bliss Media', 'Kylin Pictures', 'Cosmos Filmed Entertainment', 'Icon Productions', 'Lionsgate']","['AU', 'GB', 'US', 'CN']",2016,13.4937,14489,en,94,130,175302354,8.192,Average
30000000,129,"['Comedy', 'Drama', 'Romance']","['Summit Entertainment', 'Gilbert Films', 'Impostor Pictures', 'Marc Platt Productions']",['US'],2016,11.9745,17700,en,183,209,509183536,7.898,Hit
180000000,115,"['Fantasy', 'Adventure', 'Action']",['Marvel Studios'],['US'],2016,11.7955,23002,en,42,248,676343174,7.418,Hit
180000000,133,"['Fantasy', 'Adventure']","['Heyday Films', 'Warner Bros. Pictures']","['GB', 'US']",2016,10.8266,19390,en,100,152,809342332,7.311,Hit
75000000,108,"['Family', 'Comedy', 'Music', 'Animation']",['Illumination'],['US'],2016,10.4871,8277,en,63,167,634151679,7.119,Hit
0,116,"['Drama', 'Romance']","['B-Reel Films', 'SVT', 'Nordisk Film Sweden', 'Film i Väst', 'Nordsvensk Filmunderhållning', 'Nimbus Film', 'Motlys']","['DK', 'NO', 'SE']",2016,10.2386,27,sv,27,21,90000,5.5,Flop
40000000,134,['Horror'],"['New Line Cinema', 'The Safran Company', 'Atomic Monster', 'RatPac Entertainment']",['US'],2016,9.4289,8976,en,32,161,322819915,7.293,Hit
4000000,86,"['Horror', 'Mystery']","['IM Global', 'Impostor Pictures', '42']","['GB', 'US']",2016,10.1998,4571,en,9,94,6170043,6.8,Flop
11500000,102,['Comedy'],"['Covert Media', 'BillBlock Media', 'QED International', 'Josephson Entertainment', ""Ninjas Runnin' Wild Productions"", 'Taurus Film', 'Vincent Pictures', 'Lionsgate']","['US', 'DE']",2016,9.207,4514,en,76,32,94100000,5.935,Average
125000000,92,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy', 'Music']",['DreamWorks Animation'],['US'],2016,9.2144,3737,en,32,250,347337803,6.629,Hit
60000000,96,"['Drama', 'History']","['Warner Bros. Pictures', 'Malpaso Productions', 'RatPac Entertainment', 'Flashlight Films', 'The Kennedy/Marshall Company', 'Village Roadshow Pictures']",['US'],2016,8.8028,7533,en,62,108,240800000,7.197,Hit
105000000,95,"['Adventure', 'Animation', 'Family', 'Comedy', 'Science Fiction']","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",['US'],2016,8.567,4786,en,39,50,408579038,6.116,Hit
0,129,"['Animation', 'Drama', 'Romance']","['Kyoto Animation', 'ABC Animation', 'Kodansha', 'Pony Canyon', 'Quaras', 'Shochiku']",['JP'],2016,8.3388,4298,ja,21,184,30819442,8.385,Flop
60000000,118,"['Action', 'Drama', 'Thriller', 'Crime']","['Skydance Media', 'Huahua Media', 'Shanghai Film Group', 'TC Productions', 'Paramount Pictures']","['CN', 'US']",2016,8.1627,5170,en,65,150,162100000,5.998,Average
110000000,127,"['Fantasy', 'Adventure', 'Drama', 'Family']","['Chernin Entertainment', 'Tim Burton Productions', 'TSG Entertainment', '20th Century Fox']",['US'],2016,8.2729,10313,en,56,109,296482446,6.8,Hit
170000000,113,"['Adventure', 'Family', 'Fantasy']","['Legend3D', 'Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions']","['GB', 'US']",2016,7.825,6658,en,78,131,299457024,6.559,Hit
90000000,132,"['Adventure', 'Action', 'Western']","['Metro-Goldwyn-Mayer', 'Columbia Pictures', 'LStar Capital', 'Village Roadshow Pictures', 'Pin High', 'Escape Artists']",['US'],2016,7.8945,6204,en,55,95,162400000,6.472,Average
4000000,92,"['Horror', 'Fantasy', 'Drama']","['Very Special Projects', 'Parts & Labor', 'RT Features', 'Rooks Nest Entertainment', 'Maiden Voyage Pictures', 'Pulse Films', 'Scythia Films', 'Code Red Productions', 'Mott Street Pictures']","['BR', 'CA', 'GB', 'US']",2016,8.0232,7440,en,33,132,40423945,6.993,Flop
178000000,144,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","[""The Donners' Company"", 'Bad Hat Harry Productions', 'Genre Films', 'Hutch Parker Entertainment', '20th Century Fox', 'Marvel Entertainment', 'TSG Entertainment']",['US'],2016,8.0054,13496,en,94,131,543934787,6.518,Hit
110000000,127,"['Fantasy', 'Adventure', 'Drama', 'Family']","['Chernin Entertainment', 'Tim Burton Productions', 'TSG Entertainment', '20th Century Fox']",['US'],2016,8.2729,10313,en,56,109,296482446,6.8,Hit
0,97,"['Drama', 'Romance']","['Castle Rock Entertainment', 'Jorva Entertainment Productions', 'Defiant Pictures']",['US'],2016,7.5075,169,en,50,48,30400,6.166,Flop
110000000,120,"['Adventure', 'Science Fiction', 'Action', 'Mystery']","['Mandeville Films', 'Summit Entertainment', 'Lionsgate', 'Red Wagon Entertainment']",['US'],2016,7.6423,6839,en,84,347,179246868,6.107,Average
105000000,95,"['Adventure', 'Animation', 'Family', 'Comedy', 'Science Fiction']","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",['US'],2016,8.567,4786,en,39,50,408579038,6.116,Hit
115000000,114,"['Action', 'Adventure', 'Drama']","['Roth Films', 'Universal Pictures', 'Perfect World Pictures']","['US', 'CN']",2016,7.7394,4950,en,44,125,164989338,6.3,Average
145000000,95,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']","['DreamWorks Animation', 'China Film Group Corporation', 'Oriental DreamWorks', 'Zhong Ming You Ying Film']","['CN', 'US']",2016,7.4794,6392,en,35,50,521170825,6.921,Hit
150000000,103,"['Action', 'Adventure', 'Fantasy']","['Universal Pictures', 'Atlas Entertainment', 'Le Vision Pictures', 'China Film Group Corporation', 'Legendary Pictures', 'Legendary East']","['CN', 'US']",2016,7.3551,5413,en,18,165,331957105,6.032,Hit
4000000,92,"['Horror', 'Fantasy', 'Drama']","['Very Special Projects', 'Parts & Labor', 'RT Features', 'Rooks Nest Entertainment', 'Maiden Voyage Pictures', 'Pulse Films', 'Scythia Films', 'Code Red Productions', 'Mott Street Pictures']","['BR', 'CA', 'GB', 'US']",2016,8.0232,7440,en,33,132,40423945,6.993,Flop
175000000,106,"['Family', 'Adventure', 'Fantasy']","['Walt Disney Pictures', 'Fairview Entertainment', 'Moving Picture Company']","['GB', 'US']",2016,7.0935,8347,en,29,55,966550600,6.9,Hit
2360000,98,['Comedy'],['Minerva Pictures'],['IT'],2016,6.2346,12,it,18,45,774653,6.8,Flop
5000000,95,"['Action', 'Crime', 'Thriller']","['SBS Productions', 'Lone Wolf']","['US', 'FR']",2016,6.666,545,en,21,76,388789,5.5,Flop
160000000,123,"['Action', 'Adventure', 'Fantasy']","['Legendary Pictures', 'Atlas Entertainment', 'Blizzard Entertainment']",['US'],2016,6.5593,7100,en,49,286,433677183,6.394,Hit
70000000,87,"['Adventure', 'Animation', 'Comedy', 'Family']","['RatPac Entertainment', 'Warner Animation Group', 'Warner Bros. Pictures']",['US'],2016,7.2832,2454,en,26,30,182379278,6.671,Average
25000000,127,"['Drama', 'History']","['Fox 2000 Pictures', 'Levantine Films', 'Chernin Entertainment']",['US'],2016,7.3958,10198,en,61,124,235957472,8.05,Hit
200000000,133,"['Action', 'Adventure', 'Science Fiction']",['Lucasfilm Ltd.'],['US'],2016,7.3002,16029,en,172,187,1056057273,7.503,Hit
9900000,92,"['Horror', 'Thriller']","['Wiedemann & Berg Film', 'Seven Pictures', 'Two Oceans Production (TOP)']","['DE', 'ZA']",2016,5.8198,1296,en,15,45,10975390,5.562,Flop
3500000,163,['Drama'],"['BFI', 'Maven Screen Media', 'Film4 Productions', 'Parts & Labor', 'Pulse Films']","['GB', 'US']",2016,6.1547,901,en,28,52,2290649,6.797,Flop
50000000,107,"['Action', 'Comedy']","['New Line Cinema', 'Bluegrass Films', 'RatPac Entertainment', 'Principato-Young Entertainment', 'Perfect World Pictures']","['US', 'CN']",2016,5.6764,6199,en,40,279,216972543,6.417,Hit
50000000,107,"['Action', 'Comedy']","['New Line Cinema', 'Bluegrass Films', 'RatPac Entertainment', 'Principato-Young Entertainment', 'Perfect World Pictures']","['US', 'CN']",2016,5.6764,6199,en,40,279,216972543,6.417,Hit
0,104,"['Comedy', 'Crime', 'Drama']",['Golden Production'],['IT'],2016,6.1702,63,it,16,28,21033,5.635,Flop
140000000,117,"['Adventure', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Amblin Entertainment', 'Reliance Entertainment', 'Walden Media', 'The Kennedy/Marshall Company', 'The Roald Dahl Story Company']","['IN', 'GB', 'US']",2016,6.4431,3544,en,33,64,195243411,6.286,Average
175000000,122,"['Action', 'Adventure', 'Fantasy']","['Warner Bros. Pictures', 'RatPac Entertainment', 'DC Films', 'Atlas Entertainment']",['US'],2016,6.035,21767,en,123,184,749200054,5.919,Hit
10400000,161,"['Drama', 'Family', 'Comedy']","['Aamir Khan Productions', 'UTV Motion Pictures', 'Disney World Cinema']","['IN', 'US']",2016,5.5957,1091,hi,25,45,311000000,7.887,Hit
0,90,"['Drama', 'Fantasy', 'Mystery']","['Best Boy Productions', 'Rhombus Media']",['CA'],2016,6.145,287,en,26,60,33962,7.07,Flop
0,90,"['Drama', 'Mystery', 'Thriller']","['Great Point Media', 'Parts & Labor', 'Heron Television']",['US'],2016,5.9273,182,en,25,23,187145,5.14,Flop
35000000,135,"['Horror', 'Thriller']","['New Line Cinema', 'Vertigo Entertainment', 'Lin Pictures', 'KatzSmith Productions']",['US'],2017,49.2094,19936,en,48,185,719766009,7.2,Hit
175000000,102,"['Animation', 'Adventure', 'Comedy', 'Family']",['Pixar'],['US'],2017,25.5242,6224,en,80,205,383925276,6.853,Hit
150000000,140,"['Drama', 'Science Fiction', 'War']","['20th Century Fox', 'TSG Entertainment', 'Chernin Entertainment']",['US'],2017,25.0648,9485,en,41,167,490719763,7.214,Hit
150000000,164,"['Science Fiction', 'Drama']","['Alcon Entertainment', 'Columbia Pictures', 'Scott Free Productions', 'Bud Yorkin Productions', 'Torridon Films', '16:14 Entertainment']","['CA', 'GB', 'US']",2017,17.7333,14625,en,40,829,259239658,7.588,Hit
175000000,133,"['Action', 'Adventure', 'Science Fiction']","['Marvel Studios', 'Pascal Pictures', 'LStar Capital', 'Columbia Pictures']",['US'],2017,17.5113,22699,en,82,273,880166924,7.33,Hit
175000000,105,"['Family', 'Animation', 'Music', 'Adventure']",['Pixar'],['US'],2017,16.1556,20513,en,83,185,814641172,8.2,Hit
3500000,132,"['Romance', 'Drama']","['La Cinéfacture', 'Frenesy Film', 'M.Y.R.A. Entertainment', 'RT Features', ""Water's End Productions"", 'Memento Films International']","['BR', 'FR', 'IT', 'US']",2017,14.8845,12525,en,12,141,43143046,8.1,Average
149000000,141,"['Action', 'Adventure', 'Fantasy']","['Atlas Entertainment', 'Cruel & Unusual Films', 'DC Films']",['US'],2017,14.4457,20597,en,83,251,823970682,7.212,Hit
69000000,100,['Comedy'],"['Red Granite Pictures', 'Gary Sanchez Productions', 'Paramount Pictures']",['US'],2017,14.3819,2665,en,55,89,180613180,6.308,Average
200000000,137,"['Science Fiction', 'Adventure', 'Action']",['Marvel Studios'],['US'],2017,13.6842,22478,en,59,239,863756051,7.611,Hit
160000000,129,"['Family', 'Fantasy', 'Romance']","['Walt Disney Pictures', 'Mandeville Films']",['US'],2017,12.8998,15855,en,139,158,1266115964,6.968,Hit
180000000,131,"['Action', 'Adventure', 'Science Fiction', 'Comedy']",['Marvel Studios'],['US'],2017,12.3444,21594,en,55,260,855301806,7.583,Hit
